holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,time_diff,cluster_id
,292.62,0.0,0.0,90,Rain,light rain,2017-05-08 18:00:00,4375,0 days 01:00:00,2564
,292.62,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 18:00:00,4375,0 days 00:00:00,2564
,291.66,0.0,0.0,90,Rain,proximity shower rain,2017-05-08 19:00:00,3168,0 days 01:00:00,2564
,290.16,0.0,0.0,75,Rain,proximity shower rain,2017-05-08 20:00:00,2729,0 days 01:00:00,2564
,290.16,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-05-08 20:00:00,2729,0 days 00:00:00,2564
,288.69,0.0,0.0,75,Rain,heavy intensity rain,2017-05-08 21:00:00,2201,0 days 01:00:00,2564
,288.69,0.0,0.0,75,Thunderstorm,thunderstorm,2017-05-08 21:00:00,2201,0 days 00:00:00,2564
,286.42,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-05-08 22:00:00,1508,0 days 01:00:00,2564
,286.42,0.0,0.0,90,Rain,moderate rain,2017-05-08 22:00:00,1508,0 days 00:00:00,2564
,286.42,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 22:00:00,1508,0 days 00:00:00,2564
,285.29,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-08 23:00:00,955,0 days 01:00:00,2564
,285.29,0.0,0.0,90,Mist,mist,2017-05-08 23:00:00,955,0 days 00:00:00,2564
,285.29,0.0,0.0,90,Rain,moderate rain,2017-05-08 23:00:00,955,0 days 00:00:00,2564
,285.29,0.0,0.0,90,Thunderstorm,thunderstorm,2017-05-08 23:00:00,955,0 days 00:00:00,2564
,284.86,0.0,0.0,90,Thunderstorm,thunderstorm,2017-05-09 00:00:00,535,0 days 01:00:00,2564
,284.86,0.0,0.0,90,Rain,moderate rain,2017-05-09 00:00:00,535,0 days 00:00:00,2564
,284.44,0.0,0.0,75,Rain,moderate rain,2017-05-09 01:00:00,352,0 days 01:00:00,2564
,284.44,0.0,0.0,75,Drizzle,heavy intensity drizzle,2017-05-09 01:00:00,352,0 days 00:00:00,2564
,284.08,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-09 02:00:00,233,0 days 01:00:00,2564
,284.08,0.0,0.0,75,Rain,moderate rain,2017-05-09 02:00:00,233,0 days 00:00:00,2564
,283.8,0.0,0.0,40,Rain,heavy intensity rain,2017-05-09 03:00:00,317,0 days 01:00:00,2564
,283.8,0.0,0.0,40,Drizzle,drizzle,2017-05-09 03:00:00,317,0 days 00:00:00,2564
,283.58,0.0,0.0,1,Drizzle,light intensity drizzle,2017-05-09 04:00:00,837,0 days 01:00:00,2564
,283.3,0.0,0.0,75,Clouds,broken clouds,2017-05-09 05:00:00,2921,0 days 01:00:00,2564
,283.15,0.0,0.0,90,Clouds,overcast clouds,2017-05-09 06:00:00,6054,0 days 01:00:00,2564
,282.89,0.0,0.0,90,Mist,mist,2017-05-09 07:00:00,7011,0 days 01:00:00,2564
,283.72,0.0,0.0,20,Mist,mist,2017-05-09 08:00:00,6158,0 days 01:00:00,2564
,284.42,0.0,0.0,90,Mist,mist,2017-05-09 09:00:00,5082,0 days 01:00:00,2564
,285.62,0.0,0.0,40,Mist,mist,2017-05-09 10:00:00,4556,0 days 01:00:00,2564
,287.65,0.0,0.0,1,Clear,sky is clear,2017-05-09 11:00:00,4695,0 days 01:00:00,2564
,289.93,0.0,0.0,20,Clouds,few clouds,2017-05-09 12:00:00,4943,0 days 01:00:00,2564
,290.79,0.0,0.0,75,Clouds,broken clouds,2017-05-09 13:00:00,4911,0 days 01:00:00,2564
,291.86,0.0,0.0,75,Clouds,broken clouds,2017-05-09 14:00:00,5242,0 days 01:00:00,2564
,292.79,0.0,0.0,40,Clouds,scattered clouds,2017-05-09 15:00:00,5746,0 days 01:00:00,2564
,294.08,0.0,0.0,1,Clear,sky is clear,2017-05-09 16:00:00,6337,0 days 01:00:00,2564
,294.08,0.0,0.0,1,Clear,sky is clear,2017-05-09 17:00:00,6032,0 days 01:00:00,2564
,293.87,0.0,0.0,75,Clouds,broken clouds,2017-05-09 18:00:00,4462,0 days 01:00:00,2564
,293.44,0.0,0.0,75,Rain,proximity shower rain,2017-05-09 19:00:00,3462,0 days 01:00:00,2564
,291.86,0.0,0.0,90,Rain,proximity shower rain,2017-05-09 20:00:00,3022,0 days 01:00:00,2564
,290.14,0.0,0.0,90,Rain,proximity shower rain,2017-05-09 21:00:00,2655,0 days 01:00:00,2564
,289.57,0.0,0.0,1,Rain,light rain,2017-05-09 22:00:00,1817,0 days 01:00:00,2564
,288.82,0.0,0.0,40,Clouds,scattered clouds,2017-05-09 23:00:00,1313,0 days 01:00:00,2564
,288.3,0.0,0.0,1,Clear,sky is clear,2017-05-10 00:00:00,641,0 days 01:00:00,2564
,286.36,0.0,0.0,1,Clear,sky is clear,2017-05-10 01:00:00,399,0 days 01:00:00,2564
,285.52,0.0,0.0,1,Clear,sky is clear,2017-05-10 02:00:00,255,0 days 01:00:00,2564
,284.51,0.0,0.0,1,Clear,sky is clear,2017-05-10 03:00:00,347,0 days 01:00:00,2564
,283.02,0.0,0.0,1,Clear,sky is clear,2017-05-10 04:00:00,907,0 days 01:00:00,2564
,282.29,0.0,0.0,1,Clear,sky is clear,2017-05-10 05:00:00,2920,0 days 01:00:00,2564
,282.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 06:00:00,5988,0 days 01:00:00,2564
,283.64,0.0,0.0,75,Clouds,broken clouds,2017-05-10 07:00:00,6739,0 days 01:00:00,2564
,285.34,0.0,0.0,75,Clouds,broken clouds,2017-05-10 08:00:00,5847,0 days 01:00:00,2564
,287.68,0.0,0.0,75,Clouds,broken clouds,2017-05-10 09:00:00,5062,0 days 01:00:00,2564
,290.08,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 10:00:00,4596,0 days 01:00:00,2564
,291.44,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 11:00:00,4983,0 days 01:00:00,2564
,291.65,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 12:00:00,4938,0 days 01:00:00,2564
,291.29,0.0,0.0,90,Rain,light rain,2017-05-10 13:00:00,5026,0 days 01:00:00,2564
,291.51,0.0,0.0,90,Rain,light rain,2017-05-10 14:00:00,5050,0 days 01:00:00,2564
,291.51,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-10 14:00:00,5050,0 days 00:00:00,2564
,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-10 15:00:00,5667,0 days 01:00:00,2564
,290.75,0.0,0.0,90,Rain,light rain,2017-05-10 15:00:00,5667,0 days 00:00:00,2564
,290.07,0.0,0.0,90,Rain,moderate rain,2017-05-10 16:00:00,6347,0 days 01:00:00,2564
,290.78,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 17:00:00,6184,0 days 01:00:00,2564
,291.84,0.0,0.0,1,Clear,sky is clear,2017-05-10 18:00:00,4628,0 days 01:00:00,2564
,292.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 19:00:00,3633,0 days 01:00:00,2564
,291.75,0.0,0.0,90,Clouds,overcast clouds,2017-05-10 20:00:00,3193,0 days 01:00:00,2564
,289.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 21:00:00,2767,0 days 01:00:00,2564
,288.01,0.0,0.0,40,Clouds,scattered clouds,2017-05-10 22:00:00,1987,0 days 01:00:00,2564
,286.81,0.0,0.0,1,Clear,sky is clear,2017-05-10 23:00:00,1121,0 days 01:00:00,2564
,287.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 00:00:00,604,0 days 01:00:00,2564
,285.83,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 01:00:00,430,0 days 01:00:00,2564
,285.09,0.0,0.0,40,Clouds,scattered clouds,2017-05-11 02:00:00,297,0 days 01:00:00,2564
,283.63,0.0,0.0,1,Clear,sky is clear,2017-05-11 03:00:00,365,0 days 01:00:00,2564
,282.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 04:00:00,839,0 days 01:00:00,2564
,281.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 05:00:00,2915,0 days 01:00:00,2564
,281.16,0.0,0.0,1,Clear,sky is clear,2017-05-11 06:00:00,5905,0 days 01:00:00,2564
,280.73,0.0,0.0,1,Clear,sky is clear,2017-05-11 07:00:00,6454,0 days 01:00:00,2564
,282.3,0.0,0.0,1,Clear,sky is clear,2017-05-11 08:00:00,5778,0 days 01:00:00,2564
,284.01,0.0,0.0,5,Clear,sky is clear,2017-05-11 09:00:00,5183,0 days 01:00:00,2564
,285.48,0.0,0.0,5,Clear,sky is clear,2017-05-11 10:00:00,4618,0 days 01:00:00,2564
,286.58,0.0,0.0,5,Clear,sky is clear,2017-05-11 11:00:00,4789,0 days 01:00:00,2564
,287.58,0.0,0.0,1,Clear,sky is clear,2017-05-11 12:00:00,5102,0 days 01:00:00,2564
,288.82,0.0,0.0,1,Clear,sky is clear,2017-05-11 13:00:00,5143,0 days 01:00:00,2564
,289.88,0.0,0.0,1,Clear,sky is clear,2017-05-11 14:00:00,5409,0 days 01:00:00,2564
,290.68,0.0,0.0,5,Clear,sky is clear,2017-05-11 15:00:00,5997,0 days 01:00:00,2564
,291.28,0.0,0.0,1,Clear,sky is clear,2017-05-11 16:00:00,6548,0 days 01:00:00,2564
,291.52,0.0,0.0,5,Clear,sky is clear,2017-05-11 17:00:00,6185,0 days 01:00:00,2564
,291.75,0.0,0.0,5,Clear,sky is clear,2017-05-11 18:00:00,5018,0 days 01:00:00,2564
,291.68,0.0,0.0,1,Clear,sky is clear,2017-05-11 19:00:00,3836,0 days 01:00:00,2564
,290.95,0.0,0.0,1,Haze,haze,2017-05-11 20:00:00,3423,0 days 01:00:00,2564
,289.02,0.0,0.0,1,Clear,sky is clear,2017-05-11 21:00:00,3057,0 days 01:00:00,2564
,286.89,0.0,0.0,5,Clear,sky is clear,2017-05-11 22:00:00,3076,0 days 01:00:00,2564
,285.41,0.0,0.0,1,Clear,sky is clear,2017-05-11 23:00:00,2935,0 days 01:00:00,2564
,283.84,0.0,0.0,1,Clear,sky is clear,2017-05-12 00:00:00,1349,0 days 01:00:00,2564
,282.6,0.0,0.0,1,Clear,sky is clear,2017-05-12 01:00:00,846,0 days 01:00:00,2564
,281.03,0.0,0.0,1,Clear,sky is clear,2017-05-12 02:00:00,399,0 days 01:00:00,2564
,280.47,0.0,0.0,1,Clear,sky is clear,2017-05-12 03:00:00,449,0 days 01:00:00,2564
,279.72,0.0,0.0,1,Clear,sky is clear,2017-05-12 04:00:00,929,0 days 01:00:00,2564
,279.22,0.0,0.0,1,Clear,sky is clear,2017-05-12 05:00:00,2897,0 days 01:00:00,2564
,278.09,0.0,0.0,1,Clear,sky is clear,2017-05-12 06:00:00,5752,0 days 01:00:00,2564
,278.59,0.0,0.0,20,Clouds,few clouds,2017-05-12 07:00:00,6815,0 days 01:00:00,2564
,282.4,0.0,0.0,20,Clouds,few clouds,2017-05-12 08:00:00,5604,0 days 01:00:00,2564
,285.71,0.0,0.0,1,Clear,sky is clear,2017-05-12 09:00:00,5175,0 days 01:00:00,2564
,288.89,0.0,0.0,5,Clear,sky is clear,2017-05-12 10:00:00,4913,0 days 01:00:00,2564
,291.08,0.0,0.0,20,Clouds,few clouds,2017-05-12 11:00:00,5267,0 days 01:00:00,2564
,292.02,0.0,0.0,20,Clouds,few clouds,2017-05-12 12:00:00,5367,0 days 01:00:00,2564
,292.88,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 13:00:00,5426,0 days 01:00:00,2564
,294.15,0.0,0.0,75,Clouds,broken clouds,2017-05-12 14:00:00,5573,0 days 01:00:00,2564
,294.71,0.0,0.0,75,Clouds,broken clouds,2017-05-12 15:00:00,5877,0 days 01:00:00,2564
,295.21,0.0,0.0,1,Clear,sky is clear,2017-05-12 16:00:00,6141,0 days 01:00:00,2564
,295.81,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 17:00:00,5258,0 days 01:00:00,2564
,296.21,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 18:00:00,4970,0 days 01:00:00,2564
,296.34,0.0,0.0,75,Clouds,broken clouds,2017-05-12 19:00:00,4373,0 days 01:00:00,2564
,295.28,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 20:00:00,3626,0 days 01:00:00,2564
,293.4,0.0,0.0,75,Clouds,broken clouds,2017-05-12 21:00:00,3206,0 days 01:00:00,2564
,292.4,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 22:00:00,2864,0 days 01:00:00,2564
,291.89,0.0,0.0,40,Clouds,scattered clouds,2017-05-12 23:00:00,2938,0 days 01:00:00,2564
,291.16,0.0,0.0,40,Clouds,scattered clouds,2017-05-13 00:00:00,2261,0 days 01:00:00,2564
,290.09,0.0,0.0,1,Clear,sky is clear,2017-05-13 01:00:00,925,0 days 01:00:00,2564
,289.04,0.0,0.0,1,Clear,sky is clear,2017-05-13 02:00:00,700,0 days 01:00:00,2564
,287.72,0.0,0.0,1,Clear,sky is clear,2017-05-13 03:00:00,389,0 days 01:00:00,2564
,287.03,0.0,0.0,40,Clouds,scattered clouds,2017-05-13 04:00:00,393,0 days 01:00:00,2564
,286.72,0.0,0.0,1,Clear,sky is clear,2017-05-13 05:00:00,652,0 days 01:00:00,2564
,285.72,0.0,0.0,40,Clouds,scattered clouds,2017-05-13 06:00:00,1320,0 days 01:00:00,2564
,285.09,0.0,0.0,20,Clouds,few clouds,2017-05-13 07:00:00,2087,0 days 01:00:00,2564
,286.29,0.0,0.0,5,Clear,sky is clear,2017-05-13 08:00:00,3251,0 days 01:00:00,2564
,288.35,0.0,0.0,5,Clear,sky is clear,2017-05-13 09:00:00,4082,0 days 01:00:00,2564
,290.15,0.0,0.0,1,Clear,sky is clear,2017-05-13 10:00:00,4407,0 days 01:00:00,2564
,292.08,0.0,0.0,5,Clear,sky is clear,2017-05-13 11:00:00,4794,0 days 01:00:00,2564
,293.79,0.0,0.0,1,Clear,sky is clear,2017-05-13 12:00:00,4972,0 days 01:00:00,2564
,295.29,0.0,0.0,5,Clear,sky is clear,2017-05-13 13:00:00,4918,0 days 01:00:00,2564
,296.42,0.0,0.0,1,Clear,sky is clear,2017-05-13 14:00:00,4759,0 days 01:00:00,2564
,297.42,0.0,0.0,5,Clear,sky is clear,2017-05-13 15:00:00,4693,0 days 01:00:00,2564
,298.35,0.0,0.0,5,Clear,sky is clear,2017-05-13 16:00:00,4879,0 days 01:00:00,2564
,299.02,0.0,0.0,5,Haze,haze,2017-05-13 17:00:00,4517,0 days 01:00:00,2564
,299.42,0.0,0.0,5,Haze,haze,2017-05-13 18:00:00,3999,0 days 01:00:00,2564
,299.15,0.0,0.0,1,Clear,sky is clear,2017-05-13 19:00:00,3640,0 days 01:00:00,2564
,297.56,0.0,0.0,5,Clear,sky is clear,2017-05-13 20:00:00,3319,0 days 01:00:00,2564
,295.16,0.0,0.0,5,Clear,sky is clear,2017-05-13 21:00:00,3270,0 days 01:00:00,2564
,293.36,0.0,0.0,5,Clear,sky is clear,2017-05-13 22:00:00,3327,0 days 01:00:00,2564
,291.69,0.0,0.0,1,Clear,sky is clear,2017-05-13 23:00:00,2267,0 days 01:00:00,2564
,290.82,0.0,0.0,1,Clear,sky is clear,2017-05-14 00:00:00,1621,0 days 01:00:00,2564
,290.15,0.0,0.0,1,Clear,sky is clear,2017-05-14 01:00:00,931,0 days 01:00:00,2564
,288.59,0.0,0.0,1,Clear,sky is clear,2017-05-14 02:00:00,628,0 days 01:00:00,2564
,287.47,0.0,0.0,1,Clear,sky is clear,2017-05-14 03:00:00,410,0 days 01:00:00,2564
,286.76,0.0,0.0,1,Clear,sky is clear,2017-05-14 04:00:00,382,0 days 01:00:00,2564
,285.75,0.0,0.0,1,Clear,sky is clear,2017-05-14 05:00:00,746,0 days 01:00:00,2564
,284.95,0.0,0.0,1,Clear,sky is clear,2017-05-14 06:00:00,1273,0 days 01:00:00,2564
,285.15,0.0,0.0,1,Clear,sky is clear,2017-05-14 07:00:00,1411,0 days 01:00:00,2564
,286.79,0.0,0.0,1,Clear,sky is clear,2017-05-14 08:00:00,2271,0 days 01:00:00,2564
,289.08,0.0,0.0,5,Clear,sky is clear,2017-05-14 09:00:00,3214,0 days 01:00:00,2564
,291.79,0.0,0.0,1,Clear,sky is clear,2017-05-14 10:00:00,4037,0 days 01:00:00,2564
,294.08,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 11:00:00,4535,0 days 01:00:00,2564
,296.15,0.0,0.0,1,Clear,sky is clear,2017-05-14 12:00:00,4589,0 days 01:00:00,2564
,297.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 13:00:00,4343,0 days 01:00:00,2564
,299.08,0.0,0.0,1,Clear,sky is clear,2017-05-14 14:00:00,4458,0 days 01:00:00,2564
,300.15,0.0,0.0,1,Clear,sky is clear,2017-05-14 15:00:00,4658,0 days 01:00:00,2564
,300.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 16:00:00,4855,0 days 01:00:00,2564
,300.87,0.0,0.0,1,Clear,sky is clear,2017-05-14 17:00:00,4488,0 days 01:00:00,2564
,300.89,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 18:00:00,4134,0 days 01:00:00,2564
,300.42,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 19:00:00,3743,0 days 01:00:00,2564
,299.56,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 20:00:00,4338,0 days 01:00:00,2564
,297.82,0.0,0.0,40,Clouds,scattered clouds,2017-05-14 21:00:00,2820,0 days 01:00:00,2564
,296.09,0.0,0.0,5,Clear,sky is clear,2017-05-14 22:00:00,2048,0 days 01:00:00,2564
,294.69,0.0,0.0,1,Clear,sky is clear,2017-05-14 23:00:00,1157,0 days 01:00:00,2564
,293.56,0.0,0.0,1,Clear,sky is clear,2017-05-15 00:00:00,632,0 days 01:00:00,2564
,292.83,0.0,0.0,1,Clear,sky is clear,2017-05-15 01:00:00,384,0 days 01:00:00,2564
,292.16,0.0,0.0,1,Clear,sky is clear,2017-05-15 02:00:00,268,0 days 01:00:00,2564
,291.36,0.0,0.0,1,Clear,sky is clear,2017-05-15 03:00:00,359,0 days 01:00:00,2564
,290.29,0.0,0.0,1,Clear,sky is clear,2017-05-15 04:00:00,793,0 days 01:00:00,2564
,289.89,0.0,0.0,1,Clear,sky is clear,2017-05-15 05:00:00,2699,0 days 01:00:00,2564
,288.89,0.0,0.0,1,Clear,sky is clear,2017-05-15 06:00:00,5723,0 days 01:00:00,2564
,288.49,0.0,0.0,1,Clear,sky is clear,2017-05-15 07:00:00,6591,0 days 01:00:00,2564
,288.82,0.0,0.0,1,Clear,sky is clear,2017-05-15 08:00:00,5836,0 days 01:00:00,2564
,289.55,0.0,0.0,1,Clear,sky is clear,2017-05-15 09:00:00,4786,0 days 01:00:00,2564
,291.01,0.0,0.0,90,Clouds,overcast clouds,2017-05-15 10:00:00,4412,0 days 01:00:00,2564
,291.68,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-05-15 11:00:00,4619,0 days 01:00:00,2564
,292.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-05-15 12:00:00,4768,0 days 01:00:00,2564
,292.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-05-15 13:00:00,4601,0 days 01:00:00,2564
,292.75,0.0,0.0,90,Rain,light rain,2017-05-15 13:00:00,4601,0 days 00:00:00,2564
,289.96,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-05-15 14:00:00,4506,0 days 01:00:00,2564
,289.96,0.0,0.0,90,Rain,moderate rain,2017-05-15 14:00:00,4506,0 days 00:00:00,2564
,289.96,0.0,0.0,90,Mist,mist,2017-05-15 14:00:00,4506,0 days 00:00:00,2564
,288.58,0.0,0.0,75,Rain,heavy intensity rain,2017-05-15 15:00:00,5388,0 days 01:00:00,2564
,288.58,0.0,0.0,75,Mist,mist,2017-05-15 15:00:00,5388,0 days 00:00:00,2564
,288.58,0.0,0.0,75,Thunderstorm,proximity thunderstorm with rain,2017-05-15 15:00:00,5388,0 days 00:00:00,2564
,289.88,0.0,0.0,75,Rain,light rain,2017-05-15 16:00:00,6083,0 days 01:00:00,2564
,289.88,0.0,0.0,75,Drizzle,light intensity drizzle,2017-05-15 16:00:00,6083,0 days 00:00:00,2564
,291.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-15 17:00:00,5714,0 days 01:00:00,2564
,292.15,0.0,0.0,40,Clouds,scattered clouds,2017-05-15 18:00:00,4212,0 days 01:00:00,2564
,292.75,0.0,0.0,40,Clouds,scattered clouds,2017-05-15 19:00:00,3203,0 days 01:00:00,2564
,291.65,0.0,0.0,1,Clear,sky is clear,2017-05-15 20:00:00,2734,0 days 01:00:00,2564
,290.89,0.0,0.0,1,Haze,haze,2017-05-15 21:00:00,2607,0 days 01:00:00,2564
,289.49,0.0,0.0,1,Clear,sky is clear,2017-05-15 22:00:00,1877,0 days 01:00:00,2564
,288.76,0.0,0.0,1,Clear,sky is clear,2017-05-15 23:00:00,1008,0 days 01:00:00,2564
,288.16,0.0,0.0,1,Clear,sky is clear,2017-05-16 00:00:00,624,0 days 01:00:00,2564
,287.62,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-05-16 01:00:00,366,0 days 01:00:00,2564
,287.75,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-05-16 02:00:00,261,0 days 01:00:00,2564
,287.75,0.0,0.0,40,Haze,haze,2017-05-16 02:00:00,261,0 days 00:00:00,2564
,288.35,0.0,0.0,40,Haze,haze,2017-05-16 03:00:00,347,0 days 01:00:00,2564
,288.35,0.0,0.0,40,Mist,mist,2017-05-16 03:00:00,347,0 days 00:00:00,2564
,288.35,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-05-16 03:00:00,347,0 days 00:00:00,2564
,288.35,0.0,0.0,40,Rain,moderate rain,2017-05-16 03:00:00,347,0 days 00:00:00,2564
,288.62,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-05-16 04:00:00,851,0 days 01:00:00,2564
,288.62,0.0,0.0,90,Rain,light rain,2017-05-16 04:00:00,851,0 days 00:00:00,2564
,288.62,0.0,0.0,90,Mist,mist,2017-05-16 04:00:00,851,0 days 00:00:00,2564
,289.22,0.0,0.0,40,Thunderstorm,thunderstorm,2017-05-16 05:00:00,2604,0 days 01:00:00,2564
,289.22,0.0,0.0,40,Rain,moderate rain,2017-05-16 05:00:00,2604,0 days 00:00:00,2564
,289.82,0.0,0.0,40,Thunderstorm,thunderstorm,2017-05-16 06:00:00,5847,0 days 01:00:00,2564
,289.82,0.0,0.0,40,Rain,heavy intensity rain,2017-05-16 06:00:00,5847,0 days 00:00:00,2564
,289.89,0.0,0.0,40,Mist,mist,2017-05-16 07:00:00,6326,0 days 01:00:00,2564
,289.89,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-05-16 07:00:00,6326,0 days 00:00:00,2564
,289.89,0.0,0.0,40,Rain,light rain,2017-05-16 07:00:00,6326,0 days 00:00:00,2564
,289.96,0.0,0.0,90,Rain,light rain,2017-05-16 08:00:00,5490,0 days 01:00:00,2564
,289.96,0.0,0.0,90,Mist,mist,2017-05-16 08:00:00,5490,0 days 00:00:00,2564
,289.96,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-16 08:00:00,5490,0 days 00:00:00,2564
,290.75,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-05-16 09:00:00,5166,0 days 01:00:00,2564
,290.75,0.0,0.0,90,Rain,light rain,2017-05-16 09:00:00,5166,0 days 00:00:00,2564
,290.75,0.0,0.0,90,Rain,moderate rain,2017-05-16 10:00:00,4398,0 days 01:00:00,2564
,290.75,0.0,0.0,90,Mist,mist,2017-05-16 10:00:00,4398,0 days 00:00:00,2564
,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-16 10:00:00,4398,0 days 00:00:00,2564
,290.75,0.0,0.0,90,Thunderstorm,thunderstorm with light drizzle,2017-05-16 10:00:00,4398,0 days 00:00:00,2564
,291.48,0.0,0.0,40,Rain,moderate rain,2017-05-16 11:00:00,4754,0 days 01:00:00,2564
,291.48,0.0,0.0,40,Drizzle,light intensity drizzle,2017-05-16 11:00:00,4754,0 days 00:00:00,2564
,293.02,0.0,0.0,90,Rain,light rain,2017-05-16 12:00:00,4630,0 days 01:00:00,2564
,295.68,0.0,0.0,75,Clouds,broken clouds,2017-05-16 13:00:00,4753,0 days 01:00:00,2564
,297.52,0.0,0.0,75,Clouds,broken clouds,2017-05-16 14:00:00,4934,0 days 01:00:00,2564
,299.34,0.0,0.0,75,Clouds,broken clouds,2017-05-16 15:00:00,5735,0 days 01:00:00,2564
,299.75,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-05-16 16:00:00,6357,0 days 01:00:00,2564
,298.65,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-05-16 17:00:00,6098,0 days 01:00:00,2564
,298.65,0.0,0.0,40,Rain,light rain,2017-05-16 17:00:00,6098,0 days 00:00:00,2564
,298.61,0.0,0.0,40,Rain,light rain,2017-05-16 18:00:00,4632,0 days 01:00:00,2564
,298.52,0.0,0.0,40,Clouds,scattered clouds,2017-05-16 19:00:00,3382,0 days 01:00:00,2564
,298.29,0.0,0.0,40,Clouds,scattered clouds,2017-05-16 20:00:00,2871,0 days 01:00:00,2564
,296.49,0.0,0.0,40,Mist,mist,2017-05-16 21:00:00,2720,0 days 01:00:00,2564
,294.89,0.0,0.0,1,Mist,mist,2017-05-16 22:00:00,2129,0 days 01:00:00,2564
,293.56,0.0,0.0,90,Mist,mist,2017-05-16 23:00:00,1394,0 days 01:00:00,2564
,292.49,0.0,0.0,40,Clouds,scattered clouds,2017-05-17 00:00:00,722,0 days 01:00:00,2564
,291.21,0.0,0.0,90,Thunderstorm,thunderstorm,2017-05-17 01:00:00,440,0 days 01:00:00,2564
,291.21,0.0,0.0,90,Rain,moderate rain,2017-05-17 01:00:00,440,0 days 00:00:00,2564
,290.48,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2017-05-17 02:00:00,287,0 days 01:00:00,2564
,290.48,0.0,0.0,90,Rain,moderate rain,2017-05-17 02:00:00,287,0 days 00:00:00,2564
,290.48,0.0,0.0,90,Mist,mist,2017-05-17 02:00:00,287,0 days 00:00:00,2564
,290.48,0.0,0.0,90,Drizzle,light intensity drizzle,2017-05-17 02:00:00,287,0 days 00:00:00,2564
,290.08,0.0,0.0,90,Mist,mist,2017-05-17 03:00:00,341,0 days 01:00:00,2564
,290.08,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-05-17 03:00:00,341,0 days 00:00:00,2564
,290.08,0.0,0.0,90,Rain,moderate rain,2017-05-17 03:00:00,341,0 days 00:00:00,2564
,289.75,0.0,0.0,90,Drizzle,drizzle,2017-05-17 04:00:00,832,0 days 01:00:00,2564
,289.75,0.0,0.0,90,Rain,heavy intensity rain,2017-05-17 04:00:00,832,0 days 00:00:00,2564
,289.75,0.0,0.0,90,Mist,mist,2017-05-17 04:00:00,832,0 days 00:00:00,2564
,289.68,0.0,0.0,75,Rain,heavy intensity rain,2017-05-17 05:00:00,2787,0 days 01:00:00,2564
,289.68,0.0,0.0,75,Mist,mist,2017-05-17 05:00:00,2787,0 days 00:00:00,2564
,289.68,0.0,0.0,75,Drizzle,drizzle,2017-05-17 05:00:00,2787,0 days 00:00:00,2564
,289.55,0.0,0.0,90,Rain,moderate rain,2017-05-17 06:00:00,5768,0 days 01:00:00,2564
,289.55,0.0,0.0,90,Drizzle,drizzle,2017-05-17 06:00:00,5768,0 days 00:00:00,2564
